Date,SPY,IWM,EFA,EEM,TLT,IEF,LQD,VNQ,GLD,XLP
2007-02-28,-0.019812757774093245,-0.006575098939567176,-0.0012129429684845459,-0.032906606692575426,0.033327894765252615,0.020342027367003076,0.019807877458306443,-0.027352473311293323,0.025132713611737755,-0.015504156833010692
2007-03-30,0.011522416446712048,0.009754247550372287,0.028582519866556244,0.051971247273341147,-0.017150068072887336,-0.001383516913565517,-0.00677323697590812,-0.020967523989092737,-0.011193665301649131,0.020453115677835948
2007-04-30,0.04334259167386024,0.016106366559187475,0.036798165758680466,0.036575962766785645,0.009010069979119318,0.006046153224068303,0.008876965070209646,-0.0012608469405049085,0.020327411248836115,0.02775397043620458
2007-05-31,0.033357430724510334,0.042791590547376405,0.023348261685688453,0.049404996190018396,-0.023409381273290755,-0.014032477335817455,-0.012384502766885389,-0.0037927430405348033,-0.023374289750115042,0.013413049954625805
2007-06-29,-0.014728335117571082,-0.014486926213507972,-0.0032136719007335203,0.03612259108548342,-0.010186147352569933,-0.004686979428651168,-0.008133069650846715,-0.09439582708194076,-0.01956775008819578,-0.02012733527150354
2007-07-31,-0.03181075493762346,-0.0725312714111096,-0.02317109290092873,0.007115911837600893,0.032650719508322656,0.022317671949051363,-0.008274711186834347,-0.08620448137014,0.02337495786235204,-0.02887899373543913
2007-08-31,0.012751166822023043,0.02104727801190198,-0.006355482352205661,0.01035562147917139,0.017719138654573953,0.022377730938089386,0.023581379619664333,0.06526808016733511,0.011034738845887942,0.02331835832324056
2007-09-28,0.03798342842919882,0.018805659342122742,0.05180942847087205,0.10949527778728893,0.002279307277979381,0.0008835292161561453,0.007307101062212246,0.03842501718871783,0.09991887658670341,0.044918915521539725
2007-10-31,0.013475417908267725,0.028087972833963533,0.0416208085429372,0.1121690036908632,0.017998571875857544,0.01071042495379715,0.009600619522862454,0.020773054059321654,0.06720467448221384,0.015250764089854069
2007-11-30,-0.03950280450528206,-0.07136451846560711,-0.03690969293851042,-0.07958397756073238,0.05212958215566023,0.03967854147090537,0.010143104169112493,-0.09949887326117324,-0.016673504535405028,0.027085370669022526
2007-12-31,-0.011324254696674424,-0.006470795166180549,-0.03026606963975249,-0.014166622709651718,-0.006296400272065548,0.000505376572735078,-0.00806664011988783,-0.055650092221121904,0.06436066578285854,-0.008333787310108805
2008-01-31,-0.06236627367396357,-0.067582083865549,-0.08172159634191449,-0.09345567022353743,0.020742236035212164,0.033008852886703,0.02533432353097145,-0.007840916148593516,0.1029321789785521,-0.05715877453386788
2008-02-29,-0.026182188579185632,-0.02975885984272554,-0.010281930003333084,0.019746897591630314,-0.004563434151541939,0.012316338912619728,-0.00708672257925555,-0.03233043266514311,0.050975943867859884,-0.0025767356246696096
2008-03-31,-0.008982155940858603,-0.006680582743650831,0.0041811935599866245,-0.03825328061929049,0.02116270939816433,0.013284732215137325,-0.005990414106927579,0.06283710540664036,-0.061866517767628686,0.03188490136613849
2008-04-30,0.04656075720040715,0.04453438720955529,0.0529537666471298,0.08744560781475409,-0.02517716373298421,-0.024470306444174424,0.012369325610369228,0.06183993597851734,-0.0424778874835565,-0.007566087204618627
2008-05-30,0.01500406404085151,0.04478059904142478,0.011801792438169437,0.03114756906963732,-0.027250231630807375,-0.01793512823696336,-0.022297716774816748,-0.002111745945130357,0.009190132796140704,0.029927794883086747
2008-06-30,-0.08727667894338327,-0.07824760043645825,-0.09197087487856355,-0.09727639449771955,0.026190385963238808,0.011394191314408938,-0.013001245504549524,-0.1122217023886254,0.04417832858718474,-0.05868421026573243
2008-07-31,-0.009026039594983028,0.03607232675382,-0.033765800981154906,-0.05661242114337739,-0.003679941986083778,0.007179939278340903,0.0038938742625285916,0.03067828932978921,-0.014547310436258025,0.02400894340372134
2008-08-29,0.015335360688602622,0.0351300176489788,-0.04340487542651403,-0.06524091965679978,0.027023751779026075,0.015150735219580649,0.0014463823501126827,0.023461336025962905,-0.09752180252634132,0.026648590754165646
2008-09-30,-0.0989075557360296,-0.08068394353655622,-0.12144691035702403,-0.15878011851007293,0.014651382428087572,-0.0014045601937529412,-0.11350900685617821,-0.0012383429285757858,0.04029806120842163,-0.01259085112182229
2008-10-31,-0.18054701655244737,-0.23516419913975356,-0.23363391056452973,-0.2954188988234181,-0.01878148822969879,-0.008666244852436094,-0.019601951862094482,-0.38165519247790725,-0.1760173148028842,-0.13477409816848224
2008-11-28,-0.07214754665602945,-0.12698785230996298,-0.06584020277980529,-0.1026115097078492,0.13401772575498372,0.07467908452146953,0.03298842869298404,-0.25770171957777865,0.11843698720303157,-0.0020752100380148422
2008-12-31,0.009748463722639222,0.04693796736042707,0.08496965846359963,0.09833771096112248,0.12797375192353658,0.05027629092865973,0.1293986862701965,0.15452958711190284,0.07448144648475602,0.00015958489477061152
2009-01-30,-0.08568251226747878,-0.10166685763144293,-0.14770719271648916,-0.0975155792558899,-0.14007587263202176,-0.03964673962087704,-0.01816712683708412,-0.19274613039874178,0.05388472160534489,-0.07478516461385167
2009-02-27,-0.1136718533997945,-0.1276389434178631,-0.10967623384043114,-0.06474445257405391,-0.015437486613594857,-0.007375856393276183,-0.05344305585813104,-0.22973534361759754,0.014352749724136549,-0.08426520094914632
2009-03-31,0.08002206861806599,0.07471446094299826,0.08057478630029292,0.15583193598626555,0.03967491255968062,0.03259981096315618,0.004708060153194363,0.035767095193614255,-0.025697095186795783,0.04160639490994305
2009-04-30,0.09471496111683844,0.14311679175734915,0.10902494895658567,0.14460425341983135,-0.0720549834878547,-0.027836397107198783,0.02738806978075559,0.26760933472626697,-0.033909215718880045,0.04176919414364528
2009-05-29,0.05680932028100479,0.03344110443762225,0.12391347511696388,0.14790267846794294,-0.037649142226306734,-0.020991631629722656,0.02290421655084792,0.02582231101154562,0.097422603239453,0.04965541421155841
2009-06-30,-0.0006550022891226009,0.017975939830299246,-0.014148743888984062,-0.022751812278461583,0.007482933995098953,-0.005587674890122512,0.02850400675253925,-0.0324926733377414,-0.05359374781635107,0.00198656162577697
2009-07-31,0.07195409956887135,0.0877458403343492,0.09568726311016008,0.10449116938726734,0.005743836584139839,0.008282965194739464,0.045285016225466664,0.10229229539418716,0.023520275509692837,0.06443016081126003
2009-08-31,0.03627349249460848,0.028910508752417925,0.04404639373237475,-0.013222455936769453,0.02206326555630355,0.007604308901842321,0.013015835386592078,0.13385890368081535,0.0005355079298821621,0.012160994805325611
2009-09-30,0.03484274507928096,0.054133642449156257,0.037261823349258955,0.09708511286864414,0.024284671522391253,0.011181645413614596,0.017435957902135087,0.06384556806628387,0.05671217260848922,0.03257273259123996
2009-10-30,-0.019412654243273104,-0.06710903858996584,-0.025561608118991733,-0.03504526945033592,-0.026510309553663923,-0.0013796231549751802,-0.004983521783306924,-0.045658810130661094,0.036551892595866366,0.014428196407739537
2009-11-30,0.059783483379127075,0.030766135250031194,0.038462607984537774,0.07558946094080139,0.01205644640916989,0.019969814141393247,0.019336905576980083,0.06359112571637213,0.12032648509392818,0.03611880504634354
2009-12-31,0.018921332395438323,0.07626460562439202,0.0070712621050837005,0.03223356582813836,-0.0655589330792602,-0.0450263785256533,-0.020889666876228803,0.0712665973144624,-0.07476009268204477,-0.002217196071770341
2010-01-29,-0.03701908616280547,-0.03803013665531374,-0.05197885203274702,-0.08076594610702688,0.02656538969633119,0.023425391444694698,0.012403722009115154,-0.05679016420311704,-0.012660163424511024,-0.010252581836531292
2010-02-26,0.030718001788428553,0.043778921532372936,0.002664068691131711,0.017607908734249566,-0.0034297202063374335,0.003313054357923727,0.005054578312519267,0.05432880771964557,0.03222342245556989,0.031187922566230437
2010-03-31,0.05909819006405466,0.07909464869341969,0.06189779752144677,0.07798722013677656,-0.020789001659973678,-0.010624486707854689,0.006496972681621227,0.09700640155331809,-0.00439604483912635,0.03698157675030085
2010-04-30,0.015351817143580557,0.055230727874426455,-0.0284461286229905,-0.0016630667794017189,0.03267860594812037,0.0163925851823016,0.018898896249340606,0.06906125816141738,0.057168645447479766,-0.010799182222742844
2010-05-31,-0.08278920690367363,-0.07835729874672075,-0.11870252605787528,-0.09864551757878381,0.04982229252018821,0.028909598098315052,-0.013168678049564581,-0.054821898297982105,0.030056879038148302,-0.04743361280420882
2010-06-30,-0.05312724690570804,-0.08059678674878973,-0.020835095441931465,-0.014085160557526087,0.05635916933070598,0.03002748130967133,0.03225939090375145,-0.05353008080689041,0.023280092593427018,-0.02564011505914675
2010-07-30,0.06606920756598757,0.06514064531130306,0.10984447208291706,0.10375152473246015,-0.009508862396729257,0.009055511002037398,0.02088745515760199,0.09160765323963393,-0.05221072282916405,0.056417683727218296
2010-08-31,-0.04602377075375911,-0.07735451227805203,-0.038689029177429834,-0.03290246532180432,0.08057480337791935,0.03300871053916606,0.028153500959695932,-0.012839723444780097,0.055492654905063984,-0.018706625249098597
2010-09-30,0.08576930234920348,0.1172969044992229,0.09505507675403563,0.11115975774221545,-0.025526960672425623,-2.9597057665753704e-05,0.004555749962891509,0.04373649222349431,0.04665033770670514,0.05862653429777816
2010-10-29,0.03749035013911588,0.04064428539513483,0.03734901502254771,0.029708728934592116,-0.04572220143533067,-7.172789034069416e-05,-0.00263141053013617,0.04633685390448171,0.03616093888098881,0.03142354605774785
2010-11-30,0.0,0.03425691716993368,-0.04943929824078675,-0.02948529947246338,-0.017036725612875312,-0.009022116951262501,-0.016284832792111383,-0.018688808597652977,0.02089318741354693,-0.015764635918050357
2010-12-31,0.06471269347721831,0.07726971385494948,0.07980957282768293,0.07025160718051608,-0.03769247569839865,-0.034911295623327974,-0.00754897300748614,0.044501645822947015,0.02407647529579721,0.04305548518455797
2011-01-31,0.023032794741679737,-0.0037128581502773963,0.020738376642548156,-0.039170330700077347,-0.03129687117956859,-0.00021336526894012148,0.00036870084551064193,0.03199181371219295,-0.06592360930769041,-0.014779699137711731
2011-02-28,0.03414749050577861,0.0539388820190423,0.034882528899529995,-0.00043669378472321684,0.01636819295599944,-0.002085359409775396,0.010742629967898746,0.04597920470093121,0.0582529910484805,0.028670986150559123
2011-03-31,0.0001202841913944026,0.02491723674400033,-0.024173071673115117,0.060997169005616185,0.00029262764279600273,-0.0015479263163815575,-0.005419700846915226,-0.01623804439667757,0.015855023066953963,0.012381891545578044
2011-04-29,0.028549612330970846,0.026033003753146735,0.054733068419408365,0.026960204248730767,0.023121056292558305,0.018245489510854303,0.02473534458733379,0.055874868739987184,0.08566981479576365,0.05209554803638893
2011-05-31,-0.011277601090995796,-0.018104525516636712,-0.022308187263094425,-0.029841056400437292,0.03365661424675436,0.024747006588518018,0.012615567738175081,0.013653847394528412,-0.018079336034356696,0.024754471660337354
2011-06-30,-0.017013516596908067,-0.024339138870373977,-0.012181623602653341,-0.009398750025994787,-0.02350494797113782,-0.005056690024948467,-0.00800417425742831,-0.03354936133697324,-0.024625783692809405,-0.027009380690876467
2011-07-29,-0.020207645884798547,-0.03465506701190663,-0.024064853907774013,-0.010347144246234731,0.04319869919035178,0.031202807685682343,0.024011331200037674,0.015519961776306455,0.08082212957432959,-0.01289093732791503
2011-08-31,-0.056544551630631,-0.0931179735381262,-0.09162096369324794,-0.09711600528110492,0.09228274030319883,0.045465884803073106,0.0033972806737756845,-0.05783331695343083,0.11578053365372894,0.0019444897218178928
2011-09-30,-0.07194807815434588,-0.11822426208312713,-0.11438226421469364,-0.19716843234934256,0.12404059235245593,0.022122582136249527,0.0035054779708858755,-0.1147596710312031,-0.1172345926056387,-0.03351125759150508
2011-10-31,0.1035915020627975,0.1406409130744146,0.09191793538042108,0.15072569534009111,-0.03904545660322968,-0.012948895179927852,0.024785492081327617,0.1335802565240318,0.057052956652452004,0.04547718970273805
2011-11-30,-0.004072232317822795,-0.003790826245257533,-0.022004542907829563,-0.019797413121330435,0.019696284441473644,0.005781625838248783,-0.03207470027315194,-0.03875266325372772,0.016535230411316416,0.027329419980603266
2011-12-30,0.010394239774604781,0.005137670584622621,-0.021988804909908483,-0.043584477098364556,0.033868319808302065,0.019682449849536987,0.034286438271670015,0.04736407835164234,-0.11274811404454081,0.0273262079877318
2012-01-31,0.04533135698738471,0.06901940622492862,0.051353256429547744,0.10427957998477241,-0.0033041494650298824,0.008583219795518876,0.021222236087028987,0.061840419341820524,0.10791657437041578,-0.014259585728122085
2012-02-29,0.04248952938223563,0.02536586095332891,0.04719999414737352,0.05137636884039655,-0.026313835340292822,-0.0110598821006109,0.01619715098629435,-0.011573441809737283,-0.03009822166810688,0.0367801056160287
2012-03-30,0.03165781264084629,0.0245434033847061,0.004198934317520976,-0.03162496916495354,-0.04328298725988513,-0.01604019893505352,-0.014313898694609464,0.050694511332869084,-0.013296346410693573,0.030538041324503235
2012-04-30,-0.0066980681616494704,-0.01631418307233161,-0.020987498587379184,-0.017142571789465794,0.047210155653365546,0.024782354103531034,0.010763121003591117,0.028192371151593558,-0.001481421470774064,0.0029296561739134926
2012-05-31,-0.06193469029493991,-0.0680555025597156,-0.1181551851615153,-0.11323422857489854,0.08641004153297666,0.028290674964881135,0.007543069170727133,-0.046105170519585535,-0.06547799174694513,-0.01177186477350958
2012-06-29,0.0397790573906622,0.049286606559531744,0.06806332979243383,0.049127366779823295,-0.016924512086271857,-0.004151026068069225,0.008677468439606423,0.05370198438164015,0.023272829991377104,0.03574887657076275
2012-07-31,0.011760178697053212,-0.015325553816134709,0.0008005028521801539,-0.00025555971876102757,0.03746296181673452,0.0139135724029948,0.034237257077951444,0.01982386181455377,0.008341956862155456,0.02443241955405208
2012-08-31,0.024744193626023113,0.034743708333044965,0.03149836492681623,0.004081204079247781,-0.013276756309276994,-0.0011728986849972676,-0.0005377835004389324,-0.0001497841022971544,0.04821485443657004,-0.004782275211426665
2012-09-28,0.025035204624730495,0.03208866768898883,0.026770273057852376,0.05087334649119612,-0.025654384841142096,-0.003488322491548933,0.010941098855044046,-0.018807716335723965,0.045647734075256276,0.017413940734011348
2012-10-31,-0.01836613046077362,-0.021930640431363592,0.010884090574161061,-0.004364664215417043,-0.004851825661511035,-0.003968700808968556,0.013372172566662194,-0.009122373761971725,-0.029879392946084746,-0.01235624281559689
2012-11-30,0.005643674159827302,0.0054974451862974515,0.027429277591066024,0.015433052643720278,0.011525435079542028,0.009743900929890229,-0.007261464694930679,-0.0026443762603718755,-0.004686374641851354,0.018200141837568698
2012-12-31,0.008894536228545429,0.035548887371552124,0.04287893937673735,0.06582162533473436,-0.025191313493314268,-0.009448210632620852,-0.0033107569070558525,0.03655160918548885,-0.024569155428997944,-0.020984917813988407
2013-01-31,0.04992336994285488,0.0605131688356799,0.03660627172569216,-0.002935637140147209,-0.032371928979223655,-0.013014815928310577,-0.0130612070696172,0.036703844746595306,-0.005073999631277327,0.054911382661399596
2013-02-28,0.012678272984300822,0.009997274466053046,-0.012969425200858807,-0.023105264609885344,0.012310203390413313,0.01126067783780252,0.01070286963225548,0.012086013753466034,-0.05220788974859226,0.03255371034286303
2013-03-29,0.037267750472534444,0.04553713561493214,0.012969425200858819,-0.010235053579230397,-0.0042026442177660935,0.0028641737216723658,-0.00046693167663066796,0.02831671026842311,0.00943247821328289,0.04808916357044518
2013-04-30,0.01903045478800284,-0.003501119704288337,0.04896771116204406,0.01208493014881657,0.04578441517901339,0.01513739609640672,0.02150182542057025,0.06517635375725456,-0.07863542587910881,0.028995145888058942
2013-05-31,0.023334832590497092,0.03856695442587188,-0.030655448764957453,-0.04948336980784956,-0.0700034587086563,-0.0315424337000743,-0.03270497408067725,-0.06163797757215946,-0.06399238065819446,-0.02197881809363295
2013-06-28,-0.013434045132760159,-0.008213833294651059,-0.02714440749921668,-0.05472848378512107,-0.03325987575555999,-0.025791096784544193,-0.03322136713240078,-0.02001802326418054,-0.1171951520513375,-0.003027928807593935
2013-07-31,0.05038595115973748,0.07077671878481624,0.05186043182096139,0.013159606873177512,-0.022838757928853717,-0.003533170962743645,0.010999594847069081,0.008981354332788636,0.0716702669094465,0.042444168344884854
2013-08-30,-0.03045190237456263,-0.03215343689537405,-0.019746589230607334,-0.02570533010737809,-0.01349426141505352,-0.014327465570114922,-0.010033069354368184,-0.07235609692411067,0.05073825038496466,-0.046485670521625874
